Date,Store_ID,City,Product_ID,Product_Category,Units_Sold,Unit_Price,Total_Sales,Inventory_Available,Discount (%),Promotion,Holiday,Temperature
2024-04-08,S003,Hyderabad,P003,Fashion,24,1905.09,45722.16,146,15,Yes,No,24.9
2024-04-08,S003,Hyderabad,P013,Fashion,18,1866.49,33596.82,242,20,No,No,26.8
2024-04-08,S003,Hyderabad,P018,Grocery,20,1344.94,26898.8,128,15,No,No,28.4
2024-04-08,S003,Hyderabad,P001,Fashion,20,1368.72,27374.4,113,20,No,No,30.2
2024-04-08,S003,Hyderabad,P005,Sports,31,461.55,14308.05,495,10,No,No,36.9
2024-04-08,S004,Mumbai,P016,Grocery,18,1049.99,18899.82,124,20,Yes,No,28.9
2024-04-08,S004,Mumbai,P003,Fashion,25,884.01,22100.25,483,15,Yes,No,32.4
2024-04-08,S004,Mumbai,P018,Sports,20,1139.18,22783.6,51,15,No,No,36.8
2024-04-08,S004,Mumbai,P007,Electronics,21,1124.35,23611.35,290,5,No,No,23.5
2024-04-08,S004,Mumbai,P019,Grocery,21,749.05,15730.05,476,0,Yes,No,30.8
2024-04-08,S004,Mumbai,P013,Home Decor,12,862.9,10354.8,366,5,No,No,21.0
2024-04-08,S004,Mumbai,P001,Electronics,19,411.98,7827.62,197,15,Yes,No,37.4
2024-04-08,S004,Mumbai,P006,Home Decor,28,211.57,5923.96,453,0,No,No,25.4
2024-04-08,S004,Mumbai,P015,Fashion,20,1677.77,33555.4,204,0,Yes,No,23.7
2024-04-08,S004,Mumbai,P008,Grocery,15,155.47,2332.05,259,20,No,No,29.7
2024-04-08,S005,Chennai,P016,Electronics,18,1573.92,28330.56,72,15,No,No,25.6
2024-04-08,S005,Chennai,P019,Fashion,19,1525.3,28980.7,482,20,No,No,27.3
2024-04-08,S005,Chennai,P013,Electronics,21,1046.13,21968.73,104,15,Yes,No,22.3
2024-04-08,S005,Chennai,P008,Sports,19,1414.53,26876.07,123,5,Yes,No,33.8
2024-04-08,S005,Chennai,P018,Fashion,26,1974.9,51347.4,322,20,No,No,24.0
2024-04-08,S005,Chennai,P015,Fashion,19,906.51,17223.69,391,10,No,No,20.8
2024-04-08,S005,Chennai,P009,Sports,22,1877.78,41311.16,287,20,No,No,34.3
2024-04-08,S005,Chennai,P011,Sports,25,867.38,21684.5,198,0,No,No,25.7
2024-04-08,S005,Chennai,P007,Grocery,19,1138.45,21630.55,143,15,No,No,36.3
2024-04-08,S005,Chennai,P004,Fashion,17,605.03,10285.51,297,15,Yes,No,24.4
2024-04-08,S006,Bangalore,P002,Electronics,21,174.89,3672.69,162,0,Yes,No,26.2
2024-04-08,S006,Bangalore,P018,Home Decor,21,1144.62,24037.02,463,0,Yes,No,28.3
2024-04-08,S006,Bangalore,P007,Fashion,12,608.8,7305.6,295,0,No,No,23.3
2024-04-08,S006,Bangalore,P019,Electronics,25,497.85,12446.25,261,20,Yes,No,23.5
2024-04-08,S006,Bangalore,P017,Fashion,27,1285.09,34697.43,384,10,Yes,No,20.5
2024-04-08,S006,Bangalore,P005,Grocery,27,1378.89,37230.03,202,20,No,No,31.5
2024-04-08,S006,Bangalore,P020,Sports,24,132.24,3173.76,343,0,No,No,23.2
2024-04-08,S006,Bangalore,P015,Home Decor,22,690.72,15195.84,126,10,Yes,No,36.0
2024-04-08,S006,Bangalore,P001,Grocery,23,1114.23,25627.29,280,15,No,No,35.0
2024-04-08,S006,Bangalore,P012,Fashion,16,847.3,13556.8,362,15,Yes,No,34.8
2024-04-08,S007,Hyderabad,P018,Grocery,19,328.98,6250.62,126,20,Yes,No,21.3
2024-04-08,S007,Hyderabad,P013,Electronics,20,1611.8,32236.0,127,10,Yes,No,27.3
2024-04-08,S007,Hyderabad,P004,Grocery,20,1212.69,24253.8,124,0,No,No,26.9
2024-04-08,S007,Hyderabad,P010,Home Decor,22,1053.54,23177.88,364,10,No,No,26.6
2024-04-08,S007,Hyderabad,P019,Grocery,25,170.35,4258.75,384,10,No,No,36.8
2024-04-08,S007,Hyderabad,P002,Fashion,14,1393.98,19515.72,199,10,No,No,32.7
2024-04-08,S007,Hyderabad,P015,Grocery,16,561.99,8991.84,205,15,No,No,20.9
2024-04-08,S007,Hyderabad,P011,Electronics,23,754.53,17354.19,155,5,Yes,No,20.5
2024-04-08,S007,Hyderabad,P016,Electronics,25,927.74,23193.5,108,5,No,No,31.8
2024-04-08,S007,Hyderabad,P005,Home Decor,21,569.3,11955.3,343,15,No,No,38.0
2024-04-08,S008,Hyderabad,P014,Home Decor,19,434.56,8256.64,204,15,No,No,26.2
2024-04-08,S008,Hyderabad,P016,Fashion,19,1159.2,22024.8,160,10,Yes,No,23.8
2024-04-08,S008,Hyderabad,P007,Electronics,13,1743.27,22662.51,278,10,Yes,No,21.4
2024-04-08,S008,Hyderabad,P020,Home Decor,20,509.12,10182.4,191,5,No,No,33.3
2024-04-08,S008,Hyderabad,P004,Grocery,20,1163.31,23266.2,210,10,No,No,33.7
2024-04-08,S008,Hyderabad,P008,Grocery,16,1137.05,18192.8,80,5,Yes,No,29.4
2024-04-08,S008,Hyderabad,P001,Grocery,20,1499.62,29992.4,450,5,Yes,No,22.4
2024-04-08,S008,Hyderabad,P013,Electronics,25,316.62,7915.5,139,5,Yes,No,26.0
2024-04-08,S008,Hyderabad,P002,Grocery,22,298.18,6559.96,447,5,Yes,No,25.8
2024-04-08,S008,Hyderabad,P019,Fashion,24,702.47,16859.28,317,10,Yes,No,33.2
2024-04-08,S009,Hyderabad,P015,Home Decor,21,400.8,8416.8,454,10,Yes,No,36.8
2024-04-08,S009,Hyderabad,P008,Sports,21,1712.94,35971.74,249,5,No,No,35.8
2024-04-08,S009,Hyderabad,P005,Electronics,22,851.24,18727.28,68,0,Yes,No,31.3
2024-04-08,S009,Hyderabad,P004,Grocery,26,1111.39,28896.14,415,10,Yes,No,32.6
2024-04-08,S009,Hyderabad,P016,Grocery,20,666.19,13323.8,389,10,Yes,No,31.2
2024-04-08,S009,Hyderabad,P009,Home Decor,20,349.13,6982.6,435,5,No,No,24.6
2024-04-08,S009,Hyderabad,P012,Grocery,25,1572.85,39321.25,53,5,No,No,23.3
2024-04-08,S009,Hyderabad,P020,Grocery,27,789.9,21327.3,157,20,Yes,No,34.2
2024-04-08,S009,Hyderabad,P011,Fashion,20,629.3,12586.0,287,15,No,No,27.2
2024-04-08,S009,Hyderabad,P003,Home Decor,9,1210.73,10896.57,331,20,Yes,No,31.7
2024-04-08,S010,Chennai,P001,Fashion,13,1959.61,25474.93,462,20,No,No,29.3
2024-04-08,S010,Chennai,P014,Grocery,27,1891.49,51070.23,409,15,Yes,No,23.5
2024-04-08,S010,Chennai,P005,Grocery,24,759.57,18229.68,60,15,No,No,36.0
2024-04-08,S010,Chennai,P010,Sports,22,1538.55,33848.1,88,20,No,No,27.6
2024-04-08,S010,Chennai,P004,Home Decor,14,622.82,8719.48,206,0,Yes,No,37.8
2024-04-08,S010,Chennai,P013,Grocery,19,1877.78,35677.82,465,20,No,No,32.0
2024-04-08,S010,Chennai,P018,Grocery,15,395.19,5927.85,416,15,Yes,No,32.6
2024-04-08,S010,Chennai,P008,Fashion,30,398.73,11961.9,291,20,Yes,No,27.2
2024-04-08,S010,Chennai,P006,Fashion,20,532.36,10647.2,117,5,No,No,35.9
2024-04-08,S010,Chennai,P015,Electronics,15,1374.56,20618.4,111,20,Yes,No,28.6
2024-04-09,S001,Bangalore,P014,Grocery,12,1293.92,15527.04,56,10,No,No,24.3
2024-04-09,S001,Bangalore,P002,Fashion,14,1277.89,17890.46,87,15,No,No,30.5
2024-04-09,S001,Bangalore,P011,Home Decor,10,483.69,4836.9,129,0,No,No,21.3
2024-04-09,S001,Bangalore,P007,Fashion,21,1410.35,29617.35,404,10,No,No,27.3
2024-04-09,S001,Bangalore,P004,Fashion,18,782.52,14085.36,354,10,Yes,No,24.0
2024-04-09,S001,Bangalore,P017,Sports,17,1004.54,17077.18,212,20,Yes,No,24.9
2024-04-09,S001,Bangalore,P001,Grocery,20,145.7,2914.0,387,0,No,No,33.1
2024-04-09,S001,Bangalore,P003,Fashion,26,1098.43,28559.18,304,10,No,No,37.7
2024-04-09,S001,Bangalore,P019,Sports,23,1928.14,44347.22,346,0,No,No,22.0
2024-04-09,S001,Bangalore,P016,Home Decor,20,1900.28,38005.6,402,15,No,No,24.4
2024-04-09,S002,Hyderabad,P018,Fashion,22,1785.06,39271.32,365,0,Yes,No,26.4
2024-04-09,S002,Hyderabad,P009,Grocery,19,1733.36,32933.84,76,20,Yes,No,21.2
2024-04-09,S002,Hyderabad,P005,Grocery,23,923.82,21247.86,192,10,No,No,30.6
2024-04-09,S002,Hyderabad,P013,Electronics,17,1879.82,31956.94,246,5,Yes,No,31.7
2024-04-09,S002,Hyderabad,P015,Sports,24,164.36,3944.64,101,20,No,No,30.1
2024-04-09,S002,Hyderabad,P016,Sports,25,1756.38,43909.5,103,15,Yes,No,27.8
2024-04-09,S002,Hyderabad,P001,Fashion,19,576.93,10961.67,336,15,No,No,21.6
2024-04-09,S002,Hyderabad,P020,Sports,31,1997.92,61935.52,317,5,Yes,No,23.9
2024-04-09,S002,Hyderabad,P017,Home Decor,15,1726.86,25902.9,236,20,No,No,24.6
2024-04-09,S002,Hyderabad,P014,Home Decor,21,778.19,16341.99,405,15,No,No,27.6
2024-04-09,S003,Delhi,P013,Electronics,24,233.75,5610.0,204,0,No,No,24.4
2024-04-09,S003,Delhi,P015,Electronics,26,1976.22,51381.72,64,10,No,No,24.1
2024-04-09,S003,Delhi,P018,Grocery,26,1727.02,44902.52,79,15,Yes,No,28.4
2024-04-09,S003,Delhi,P010,Fashion,26,678.13,17631.38,226,10,No,No,22.7
2024-04-09,S003,Delhi,P014,Fashion,19,1452.91,27605.29,287,10,Yes,No,35.2
2024-04-09,S003,Delhi,P011,Fashion,22,390.42,8589.24,485,5,Yes,No,34.6
2024-04-09,S003,Delhi,P019,Electronics,25,810.7,20267.5,261,15,No,No,31.9
2024-04-09,S003,Delhi,P005,Fashion,30,975.45,29263.5,84,15,Yes,No,29.9
2024-04-09,S003,Delhi,P003,Fashion,24,1914.56,45949.44,74,20,Yes,No,21.3
2024-04-09,S003,Delhi,P007,Fashion,22,1913.59,42098.98,413,10,No,No,31.9
2024-04-09,S004,Mumbai,P015,Electronics,17,1868.24,31760.08,341,10,Yes,No,24.3
2024-04-09,S004,Mumbai,P012,Fashion,23,917.99,21113.77,268,10,No,No,23.8
2024-04-09,S004,Mumbai,P005,Grocery,18,236.82,4262.76,339,5,No,No,28.8
2024-04-09,S004,Mumbai,P001,Sports,20,452.96,9059.2,325,0,No,No,24.2
2024-04-09,S004,Mumbai,P017,Sports,18,1285.5,23139.0,101,20,No,No,32.2
2024-04-09,S004,Mumbai,P016,Fashion,20,935.47,18709.4,195,15,No,No,32.8
2024-04-09,S004,Mumbai,P020,Electronics,18,1467.68,26418.24,317,20,Yes,No,21.8
2024-04-09,S004,Mumbai,P006,Sports,19,1507.48,28642.12,241,0,No,No,23.1
2024-04-09,S004,Mumbai,P009,Fashion,29,135.65,3933.85,300,15,No,No,26.7
2024-04-09,S004,Mumbai,P011,Home Decor,15,780.93,11713.95,147,20,No,No,24.1
2024-04-09,S005,Hyderabad,P017,Fashion,19,1068.57,20302.83,271,10,Yes,No,35.8
2024-04-09,S005,Hyderabad,P005,Grocery,19,1204.88,22892.72,161,15,Yes,No,29.5
2024-04-09,S005,Hyderabad,P018,Sports,20,1781.43,35628.6,125,15,No,No,33.8
2024-04-09,S005,Hyderabad,P011,Electronics,14,523.96,7335.44,398,15,No,No,20.8
2024-04-09,S005,Hyderabad,P013,Electronics,14,1478.37,20697.18,384,0,No,No,23.2
2024-04-09,S005,Hyderabad,P020,Sports,21,172.25,3617.25,104,10,Yes,No,21.1
2024-04-09,S005,Hyderabad,P009,Home Decor,18,475.21,8553.78,180,15,No,No,37.5
2024-04-09,S005,Hyderabad,P001,Electronics,20,721.9,14438.0,362,15,Yes,No,25.2
2024-04-09,S005,Hyderabad,P015,Electronics,22,1947.77,42850.94,263,15,Yes,No,27.3
2024-04-09,S005,Hyderabad,P004,Sports,24,1308.63,31407.12,204,10,No,No,34.9
2024-04-09,S006,Hyderabad,P005,Electronics,18,1526.1,27469.8,255,15,No,No,24.0
2024-04-09,S006,Hyderabad,P013,Grocery,24,156.72,3761.28,138,5,No,No,37.9
2024-04-09,S006,Hyderabad,P018,Sports,22,1988.44,43745.68,461,10,Yes,No,32.9
2024-04-09,S006,Hyderabad,P008,Fashion,17,1832.71,31156.07,239,10,Yes,No,37.0
2024-04-09,S006,Hyderabad,P002,Fashion,13,1849.84,24047.92,59,20,No,No,36.0
2024-04-09,S006,Hyderabad,P016,Sports,24,1467.55,35221.2,196,10,No,No,25.6
2024-04-09,S006,Hyderabad,P009,Sports,16,552.09,8833.44,186,10,No,No,28.1
2024-04-09,S006,Hyderabad,P017,Electronics,21,502.91,10561.11,136,0,Yes,No,33.5
2024-04-09,S006,Hyderabad,P003,Grocery,21,222.86,4680.06,193,5,Yes,No,35.7
2024-04-09,S006,Hyderabad,P004,Electronics,18,231.19,4161.42,482,20,No,No,27.6
2024-04-09,S007,Mumbai,P016,Fashion,19,1262.79,23993.01,398,5,No,No,32.4
2024-04-09,S007,Mumbai,P018,Grocery,20,1477.46,29549.2,170,5,No,No,35.9
2024-04-09,S007,Mumbai,P009,Home Decor,24,1170.6,28094.4,350,15,No,No,36.6
2024-04-09,S007,Mumbai,P014,Home Decor,17,272.7,4635.9,98,0,Yes,No,37.4
2024-04-09,S007,Mumbai,P011,Electronics,15,695.88,10438.2,323,5,No,No,25.7
2024-04-09,S007,Mumbai,P006,Electronics,25,235.77,5894.25,275,10,No,No,33.6
2024-04-09,S007,Mumbai,P003,Grocery,14,393.38,5507.32,117,15,No,No,23.2
2024-04-09,S007,Mumbai,P007,Home Decor,22,1994.67,43882.74,482,10,No,No,21.8
2024-04-09,S007,Mumbai,P001,Home Decor,12,759.3,9111.6,162,15,No,No,35.9
2024-04-09,S007,Mumbai,P013,Sports,16,944.79,15116.64,224,10,No,No,28.0
2024-04-09,S008,Hyderabad,P014,Grocery,25,1046.78,26169.5,302,10,Yes,No,28.3
2024-04-09,S008,Hyderabad,P017,Electronics,23,1084.33,24939.59,83,0,Yes,No,35.7
2024-04-09,S008,Hyderabad,P016,Sports,21,1616.8,33952.8,195,10,Yes,No,20.6
2024-04-09,S008,Hyderabad,P002,Electronics,13,908.96,11816.48,465,0,No,No,20.4
2024-04-09,S008,Hyderabad,P004,Grocery,18,414.1,7453.8,366,15,Yes,No,25.7
2024-04-09,S008,Hyderabad,P009,Fashion,15,746.89,11203.35,481,20,No,No,21.4
2024-04-09,S008,Hyderabad,P020,Electronics,19,446.29,8479.51,338,20,No,No,22.7
2024-04-09,S008,Hyderabad,P019,Home Decor,26,1920.31,49928.06,206,5,No,No,21.0
2024-04-09,S008,Hyderabad,P011,Home Decor,16,845.27,13524.32,411,15,Yes,No,23.7
2024-04-09,S008,Hyderabad,P008,Electronics,22,1225.81,26967.82,368,20,No,No,25.9
2024-04-09,S009,Chennai,P014,Electronics,25,877.48,21937.0,461,15,Yes,No,35.7
2024-04-09,S009,Chennai,P002,Fashion,23,1871.37,43041.51,423,15,Yes,No,25.2
2024-04-09,S009,Chennai,P006,Grocery,19,661.82,12574.58,453,0,No,No,31.6
2024-04-09,S009,Chennai,P020,Grocery,24,1905.49,45731.76,266,10,No,No,37.6
2024-04-09,S009,Chennai,P018,Sports,12,999.42,11993.04,207,0,No,No,33.5
2024-04-09,S009,Chennai,P010,Home Decor,22,200.95,4420.9,356,0,Yes,No,31.0
2024-04-09,S009,Chennai,P009,Home Decor,24,1500.21,36005.04,277,5,No,No,37.8
2024-04-09,S009,Chennai,P013,Grocery,19,896.25,17028.75,307,20,Yes,No,32.0
2024-04-09,S009,Chennai,P011,Fashion,16,1200.59,19209.44,286,10,No,No,32.3
2024-04-09,S009,Chennai,P019,Fashion,27,989.05,26704.35,371,5,Yes,No,24.8
2024-04-09,S010,Delhi,P008,Grocery,17,161.15,2739.55,303,15,Yes,No,22.8
2024-04-09,S010,Delhi,P012,Grocery,22,422.44,9293.68,221,5,No,No,34.9
2024-04-09,S010,Delhi,P003,Electronics,23,1115.75,25662.25,75,0,No,No,32.8
2024-04-09,S010,Delhi,P014,Home Decor,22,1371.82,30180.04,497,15,Yes,No,32.2
2024-04-09,S010,Delhi,P006,Home Decor,18,1613.75,29047.5,76,15,Yes,No,25.4
2024-04-09,S010,Delhi,P004,Grocery,19,1573.65,29899.35,314,15,Yes,No,20.7
2024-04-09,S010,Delhi,P002,Electronics,16,1748.39,27974.24,269,10,Yes,No,33.4
2024-04-09,S010,Delhi,P016,Home Decor,24,564.43,13546.32,254,20,Yes,No,37.7
2024-04-09,S010,Delhi,P013,Electronics,21,1396.69,29330.49,135,5,Yes,No,27.3
2024-04-09,S010,Delhi,P020,Electronics,17,748.55,12725.35,476,0,Yes,No,35.3
2024-04-10,S001,Chennai,P007,Grocery,17,502.33,8539.61,99,10,Yes,No,37.7
2024-04-10,S001,Chennai,P019,Home Decor,19,1723.91,32754.29,332,5,No,No,37.8
2024-04-10,S001,Chennai,P001,Sports,21,808.52,16978.92,383,0,Yes,No,20.2
2024-04-10,S001,Chennai,P008,Fashion,16,269.89,4318.24,438,0,No,No,28.1
2024-04-10,S001,Chennai,P009,Home Decor,22,514.17,11311.74,250,15,Yes,No,37.6
2024-04-10,S001,Chennai,P003,Sports,21,1758.95,36937.95,198,0,No,No,26.8
2024-04-10,S001,Chennai,P005,Sports,24,1551.11,37226.64,473,10,Yes,No,33.9
2024-04-10,S001,Chennai,P010,Grocery,14,141.58,1982.12,455,15,Yes,No,33.6
2024-04-10,S001,Chennai,P014,Electronics,10,1719.23,17192.3,235,0,No,No,27.8
2024-04-10,S001,Chennai,P020,Electronics,20,1316.03,26320.6,319,15,No,No,32.3
2024-04-10,S002,Chennai,P005,Home Decor,22,1145.76,25206.72,436,15,Yes,No,26.3
2024-04-10,S002,Chennai,P004,Electronics,15,1149.47,17242.05,163,20,No,No,37.4
2024-04-10,S002,Chennai,P008,Sports,19,1728.99,32850.81,196,10,No,No,25.8
2024-04-10,S002,Chennai,P020,Grocery,16,1262.55,20200.8,437,0,No,No,30.3
2024-04-10,S002,Chennai,P014,Grocery,22,1483.85,32644.7,252,20,Yes,No,26.0
2024-04-10,S002,Chennai,P019,Electronics,27,267.25,7215.75,83,0,No,No,35.0
2024-04-10,S002,Chennai,P013,Fashion,22,730.71,16075.62,67,15,No,No,28.0
2024-04-10,S002,Chennai,P017,Grocery,18,195.67,3522.06,422,20,Yes,No,30.4
2024-04-10,S002,Chennai,P015,Grocery,19,557.0,10583.0,328,20,No,No,23.9
2024-04-10,S002,Chennai,P010,Sports,30,394.45,11833.5,471,0,No,No,28.8
2024-04-10,S003,Chennai,P016,Fashion,23,1236.17,28431.91,386,20,No,No,36.2
2024-04-10,S003,Chennai,P011,Electronics,31,1332.45,41305.95,468,10,Yes,No,36.8
2024-04-10,S003,Chennai,P002,Grocery,23,651.26,14978.98,215,10,No,No,28.7
2024-04-10,S003,Chennai,P014,Electronics,22,296.1,6514.2,495,10,No,No,30.3
2024-04-10,S003,Chennai,P003,Grocery,17,1559.16,26505.72,312,20,Yes,No,35.0
2024-04-10,S003,Chennai,P010,Sports,19,1098.09,20863.71,191,5,No,No,36.5
2024-04-10,S003,Chennai,P001,Electronics,14,861.72,12064.08,245,15,Yes,No,33.9
2024-04-10,S003,Chennai,P013,Fashion,17,695.73,11827.41,161,10,No,No,30.3
2024-04-10,S003,Chennai,P004,Sports,13,910.47,11836.11,76,5,Yes,No,29.2
2024-04-10,S003,Chennai,P019,Electronics,18,665.23,11974.14,147,20,Yes,No,24.3
2024-04-10,S004,Mumbai,P004,Electronics,16,332.43,5318.88,435,5,No,No,29.4
2024-04-10,S004,Mumbai,P001,Fashion,15,415.55,6233.25,488,0,No,No,22.6
2024-04-10,S004,Mumbai,P013,Fashion,22,1520.68,33454.96,142,10,No,No,32.0
2024-04-10,S004,Mumbai,P007,Home Decor,23,1333.81,30677.63,294,20,No,No,23.3
2024-04-10,S004,Mumbai,P012,Sports,17,1690.92,28745.64,288,10,No,No,37.4
2024-04-10,S004,Mumbai,P017,Home Decor,16,412.36,6597.76,483,10,No,No,23.7
2024-04-10,S004,Mumbai,P010,Fashion,21,1788.56,37559.76,260,5,Yes,No,30.5
2024-04-10,S004,Mumbai,P009,Grocery,23,538.71,12390.33,279,0,No,No,28.6
2024-04-10,S004,Mumbai,P005,Electronics,22,1861.09,40943.98,334,10,Yes,No,31.6
2024-04-10,S004,Mumbai,P016,Grocery,18,1502.54,27045.72,193,20,Yes,No,27.7
2024-04-10,S005,Mumbai,P010,Grocery,22,852.06,18745.32,333,5,Yes,No,32.8
2024-04-10,S005,Mumbai,P014,Sports,21,1274.32,26760.72,260,15,Yes,No,23.9
2024-04-10,S005,Mumbai,P003,Home Decor,22,1979.75,43554.5,292,5,Yes,No,36.1
2024-04-10,S005,Mumbai,P006,Sports,25,1256.69,31417.25,418,20,Yes,No,34.5
2024-04-10,S005,Mumbai,P011,Home Decor,19,1860.33,35346.27,401,0,Yes,No,34.5
2024-04-10,S005,Mumbai,P004,Electronics,14,513.8,7193.2,313,15,Yes,No,27.8
2024-04-10,S005,Mumbai,P013,Fashion,12,1790.44,21485.28,152,10,Yes,No,27.2
2024-04-10,S005,Mumbai,P015,Fashion,24,171.64,4119.36,363,20,No,No,32.0
2024-04-10,S005,Mumbai,P017,Fashion,23,649.08,14928.84,487,5,Yes,No,28.2
2024-04-10,S005,Mumbai,P008,Fashion,23,1175.39,27033.97,286,15,No,No,32.4
2024-04-10,S006,Hyderabad,P020,Electronics,18,1925.64,34661.52,423,0,No,No,25.6
2024-04-10,S006,Hyderabad,P018,Sports,27,1362.2,36779.4,426,15,Yes,No,21.6
2024-04-10,S006,Hyderabad,P014,Fashion,17,1474.59,25068.03,215,0,Yes,No,20.9
2024-04-10,S006,Hyderabad,P007,Grocery,21,821.4,17249.4,76,0,Yes,No,25.5
2024-04-10,S006,Hyderabad,P001,Fashion,17,356.11,6053.87,296,15,Yes,No,37.2
2024-04-10,S006,Hyderabad,P011,Fashion,23,783.92,18030.16,256,10,No,No,27.6
2024-04-10,S006,Hyderabad,P016,Fashion,31,1737.36,53858.16,430,5,Yes,No,29.2
2024-04-10,S006,Hyderabad,P008,Home Decor,23,1073.74,24696.02,471,0,Yes,No,23.1
2024-04-10,S006,Hyderabad,P002,Electronics,26,305.23,7935.98,441,20,Yes,No,30.8
2024-04-10,S006,Hyderabad,P005,Fashion,17,1547.66,26310.22,325,20,No,No,30.5
2024-04-10,S007,Chennai,P010,Sports,16,523.43,8374.88,410,20,No,No,26.7
2024-04-10,S007,Chennai,P009,Sports,17,242.13,4116.21,277,15,No,No,22.4
2024-04-10,S007,Chennai,P007,Grocery,19,608.7,11565.3,221,0,Yes,No,27.5
2024-04-10,S007,Chennai,P019,Sports,25,756.74,18918.5,320,15,No,No,37.1
2024-04-10,S007,Chennai,P004,Sports,26,1339.39,34824.14,370,15,No,No,29.7
2024-04-10,S007,Chennai,P017,Sports,12,1930.79,23169.48,497,15,Yes,No,20.8
2024-04-10,S007,Chennai,P003,Fashion,23,229.53,5279.19,296,15,No,No,20.1
2024-04-10,S007,Chennai,P001,Sports,25,980.01,24500.25,118,20,Yes,No,37.6
2024-04-10,S007,Chennai,P014,Grocery,29,833.18,24162.22,303,15,Yes,No,34.6
2024-04-10,S007,Chennai,P008,Sports,25,300.3,7507.5,467,15,Yes,No,36.0
2024-04-10,S008,Bangalore,P018,Home Decor,20,1047.62,20952.4,98,0,No,No,32.2
2024-04-10,S008,Bangalore,P014,Grocery,20,1889.82,37796.4,258,0,No,No,25.3
2024-04-10,S008,Bangalore,P015,Home Decor,21,1121.64,23554.44,330,15,Yes,No,23.1
2024-04-10,S008,Bangalore,P004,Electronics,18,1053.28,18959.04,175,15,No,No,36.6
2024-04-10,S008,Bangalore,P009,Sports,23,1743.7,40105.1,130,5,Yes,No,24.4
2024-04-10,S008,Bangalore,P005,Electronics,22,586.03,12892.66,70,20,Yes,No,35.4
2024-04-10,S008,Bangalore,P019,Sports,21,721.8,15157.8,370,5,Yes,No,34.1
2024-04-10,S008,Bangalore,P020,Sports,18,799.7,14394.6,302,15,No,No,33.0
2024-04-10,S008,Bangalore,P006,Home Decor,18,548.45,9872.1,176,5,No,No,31.5
2024-04-10,S008,Bangalore,P012,Sports,29,221.34,6418.86,149,10,Yes,No,33.1
2024-04-10,S009,Delhi,P006,Electronics,23,1655.08,38066.84,264,20,Yes,No,32.4
2024-04-10,S009,Delhi,P008,Grocery,17,1488.59,25306.03,198,5,Yes,No,31.9
2024-04-10,S009,Delhi,P009,Electronics,21,1538.46,32307.66,71,15,Yes,No,33.5
2024-04-10,S009,Delhi,P010,Grocery,28,1436.66,40226.48,384,20,No,No,35.2
2024-04-10,S009,Delhi,P016,Fashion,16,1779.01,28464.16,468,20,No,No,30.7
2024-04-10,S009,Delhi,P007,Fashion,18,1547.43,27853.74,205,10,No,No,28.1
2024-04-10,S009,Delhi,P011,Sports,20,1137.61,22752.2,176,15,No,No,28.9
2024-04-10,S009,Delhi,P019,Electronics,19,427.08,8114.52,64,15,No,No,29.5
2024-04-10,S009,Delhi,P018,Home Decor,15,142.19,2132.85,84,5,Yes,No,31.5
2024-04-10,S009,Delhi,P004,Home Decor,24,519.74,12473.76,314,20,Yes,No,27.7
2024-04-10,S010,Bangalore,P015,Fashion,19,1476.8,28059.2,310,20,Yes,No,35.9
2024-04-10,S010,Bangalore,P013,Grocery,26,1431.4,37216.4,491,5,No,No,31.8
2024-04-10,S010,Bangalore,P012,Fashion,11,1331.77,14649.47,345,15,No,No,29.0
2024-04-10,S010,Bangalore,P011,Home Decor,17,1842.35,31319.95,196,20,No,No,32.9
2024-04-10,S010,Bangalore,P019,Sports,22,1649.06,36279.32,429,10,No,No,28.3
2024-04-10,S010,Bangalore,P014,Home Decor,16,361.32,5781.12,270,20,Yes,No,34.0
2024-04-10,S010,Bangalore,P010,Home Decor,21,877.31,18423.51,400,15,Yes,No,25.0
2024-04-10,S010,Bangalore,P004,Grocery,22,1444.81,31785.82,194,0,Yes,No,26.4
2024-04-10,S010,Bangalore,P017,Electronics,28,1149.35,32181.8,447,0,No,No,30.5
2024-04-10,S010,Bangalore,P007,Sports,16,1140.64,18250.24,286,10,Yes,No,34.9
2024-04-11,S001,Hyderabad,P020,Home Decor,22,1279.0,28138.0,276,20,Yes,No,36.1
2024-04-11,S001,Hyderabad,P009,Electronics,21,1633.31,34299.51,477,10,Yes,No,32.6
2024-04-11,S001,Hyderabad,P001,Fashion,22,1806.9,39751.8,242,5,No,No,33.1
2024-04-11,S001,Hyderabad,P014,Home Decor,18,1054.97,18989.46,106,20,No,No,29.0
2024-04-11,S001,Hyderabad,P013,Fashion,25,148.91,3722.75,124,0,No,No,37.1
2024-04-11,S001,Hyderabad,P015,Sports,19,274.95,5224.05,417,10,Yes,No,35.5
2024-04-11,S001,Hyderabad,P004,Grocery,28,1591.3,44556.4,384,10,Yes,No,36.2
2024-04-11,S001,Hyderabad,P017,Sports,26,1032.56,26846.56,164,15,Yes,No,29.4
2024-04-11,S001,Hyderabad,P018,Fashion,15,286.12,4291.8,181,0,Yes,No,30.2
2024-04-11,S001,Hyderabad,P002,Fashion,23,1766.92,40639.16,343,10,Yes,No,22.0
2024-04-11,S002,Bangalore,P012,Electronics,20,295.9,5918.0,210,20,No,No,22.6
2024-04-11,S002,Bangalore,P007,Electronics,17,936.51,15920.67,398,10,Yes,No,31.9
